Log_Rank_Diff,Log_Pts_Diff,Odds_Logit_Diff,Court,Surface,Series,Round,Tournament,Elo_Diff,Surface_Elo_Diff,Player_1,Player_2,Winner,Date,y
0.6241543090729937,-0.531505829003529,-0.5108256237659907,Outdoor,Clay,Masters 1000,3rd Round,Mutua Madrid Open,-111.28856611406081,-182.96975872487042,Dimitrov G.,Wawrinka S.,Wawrinka S.,2013-05-09,0
-2.0794415416798357,1.4223417039485273,1.338562958298701,Outdoor,Clay,Masters 1000,3rd Round,Mutua Madrid Open,271.32696658826467,366.94839826130305,Federer R.,Nishikori K.,Nishikori K.,2013-05-09,0
-1.1786549963416462,1.0691418663593275,0.675128675057267,Outdoor,Clay,Masters 1000,3rd Round,Mutua Madrid Open,128.6790178123331,232.70711294073794,Ferrer D.,Haas T.,Ferrer D.,2013-05-09,1
-1.7346010553881064,1.4851811077298729,1.461017907315827,Outdoor,Clay,Masters 1000,3rd Round,Mutua Madrid Open,289.99261954531767,63.06884884208739,Murray A.,Simon G.,Murray A.,2013-05-09,1
-1.7491998548092593,1.4370989367553504,0.8934760541079834,Outdoor,Clay,Masters 1000,3rd Round,Mutua Madrid Open,282.36269376940595,79.44541147210612,Tsonga J.W.,Verdasco F.,Tsonga J.W.,2013-05-09,1
1.824549292051046,-1.5897532143019388,-3.125543885075982,Outdoor,Clay,Masters 1000,3rd Round,Mutua Madrid Open,-508.46691819565194,-535.7183897671098,Youzhny M.,Nadal R.,Nadal R.,2013-05-09,0
1.9547990964725597,-1.4799798451972128,-1.1631508098056809,Outdoor,Clay,Masters 1000,Quarterfinals,Mutua Madrid Open,-375.0426677781725,-82.04047757775925,Andujar P.,Nishikori K.,Andujar P.,2013-05-10,1
-0.2231435513142097,0.14513685842922008,-1.8505999692509887,Outdoor,Clay,Masters 1000,Quarterfinals,Mutua Madrid Open,-169.36924819147816,-212.22002190773537,Ferrer D.,Nadal R.,Nadal R.,2013-05-10,0
-0.6931471805599452,0.5879266817043636,0.0,Outdoor,Clay,Masters 1000,Quarterfinals,Mutua Madrid Open,138.84335249629908,1.3757310714411233,Murray A.,Berdych T.,Berdych T.,2013-05-10,0
0.6286086594223743,-0.5819215454497213,0.35667494393873195,Outdoor,Clay,Masters 1000,Quarterfinals,Mutua Madrid Open,-35.21341711707623,46.59180388598679,Wawrinka S.,Tsonga J.W.,Wawrinka S.,2013-05-10,1
3.1179499062782403,-2.531760834181223,-3.034572106870255,Outdoor,Clay,Masters 1000,Semifinals,Mutua Madrid Open,-687.923339867961,-608.0348595883331,Andujar P.,Nadal R.,Nadal R.,2013-05-11,0
0.9162907318741551,-0.7875755816335834,0.0,Outdoor,Clay,Masters 1000,Semifinals,Mutua Madrid Open,-47.5667419043898,43.99638030282972,Wawrinka S.,Berdych T.,Wawrinka S.,2013-05-11,1
0.17327172127403667,-0.1422270995920769,0.5108256237659907,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,67.31812940613008,-58.22572250503026,Davydenko N.,Granollers M.,Granollers M.,2013-05-12,0
-0.3794896217049035,0.2643767125062775,1.338562958298701,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,111.26603811959012,156.3068092329495,Dimitrov G.,Baghdatis M.,Dimitrov G.,2013-05-12,1
-0.7472144018302207,0.5744214896884321,1.283245985220444,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,124.3081859692461,320.0046585521718,Gasquet R.,Querrey S.,Gasquet R.,2013-05-12,1
0.8109302162163288,-0.6500566140350355,-0.6751286750572671,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-131.23638768932392,-181.32655568532095,Istomin D.,Isner J.,Istomin D.,2013-05-12,1
0.2595111954850844,-0.21091438278779773,-1.0986122886681098,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-151.4813258225263,-13.308637134161927,Melzer J.,Anderson K.,Anderson K.,2013-05-12,0
1.7397031072720015,-1.211743949050823,-1.678430783921052,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-181.44144617206211,-159.35360365480074,Viola M.,Dolgopolov O.,Dolgopolov O.,2013-05-12,0
1.0986122886681098,-1.0165412608517075,-1.678430783921052,Outdoor,Clay,Masters 1000,The Final,Mutua Madrid Open,-266.046087224777,-325.8333364002933,Wawrinka S.,Nadal R.,Nadal R.,2013-05-12,0
2.70805020110221,-2.324914569392134,-1.4610179073158271,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-318.74380711713684,-241.7106658571613,Golubev A.,Cilic M.,Cilic M.,2013-05-13,0
0.11506932978478712,-0.06552561844679694,1.1874435023747256,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,40.683300459349084,24.521744459819274,Gulbis E.,Nieminen J.,Gulbis E.,2013-05-13,1
-1.178654996341646,0.7330470911052327,0.1508228897345835,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,24.048726146025047,-126.28308297051558,Janowicz J.,Giraldo S.,Janowicz J.,2013-05-13,1
-1.0546491652469934,0.7299191730357331,0.2351197423609256,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,16.145830887564216,-49.17044370389726,Klizan M.,Montanes A.,Montanes A.,2013-05-13,0
0.3184537311185349,-0.286784003240097,-0.5985312041850962,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-84.42967908799801,38.63203599440317,Kohlschreiber P.,Raonic M.,Kohlschreiber P.,2013-05-13,1
1.4508328822574614,-1.111910356972741,-1.0986122886681098,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-279.18973571035303,-85.3042100560267,Lorenzi P.,Nishikori K.,Nishikori K.,2013-05-13,0
-0.6931471805599454,0.5409489399487208,1.1874435023747256,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,82.84871769804818,173.35431067545346,Monaco J.,Paire B.,Paire B.,2013-05-13,0
-0.4407332469456229,0.31458134644960545,0.8934760541079834,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,258.4018542492465,145.31791910927905,Ramos A.,Hajek J.,Ramos A.,2013-05-13,1
-0.17435338714477755,0.23407908219118845,0.0,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,22.721327772567292,23.194110910712652,Seppi A.,Fognini F.,Fognini F.,2013-05-13,0
1.8089715981091765,-1.7637777891212556,-0.8934760541079837,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-238.19563118748897,-38.7165526947781,Starace P.,Stepanek R.,Starace P.,2013-05-13,1
0.9808292530117262,-0.799329158033566,-1.5737198298320212,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-165.4311391267238,-335.6671181387469,Benneteau J.,Almagro N.,Benneteau J.,2013-05-14,1
-0.39390428570708824,0.33539754549144707,0.43762221974269544,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-21.995040711945876,0.6830701802718977,Chardy J.,Lopez F.,Chardy J.,2013-05-14,1
-0.762140052046897,0.648318354233937,0.7911275889201489,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,193.010208010327,80.30791728280929,Haas T.,Youzhny M.,Youzhny M.,2013-05-14,0
-0.24116205681688818,0.1677148594456126,0.43762221974269544,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,52.61083668614401,48.115096624656644,Rosol L.,Troicki V.,Troicki V.,2013-05-14,0
0.12014431184206353,-0.06182726778219472,0.675128675057267,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,162.54344605338474,161.41312734230564,Verdasco F.,Zeballos H.,Verdasco F.,2013-05-14,1
1.8763168572561177,-1.3583524874174913,-0.8934760541079837,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,-317.5776066758576,-195.00786448760846,Volandri F.,Simon G.,Simon G.,2013-05-14,0
-1.8405496333974867,1.2706727694839843,0.9614111671546244,Outdoor,Clay,Masters 1000,1st Round,Internazionali BNL d'Italia,336.1931724611359,268.49303000680266,Wawrinka S.,Berlocq C.,Wawrinka S.,2013-05-14,1
-2.0149030205422647,1.612983229686268,2.002480500543707,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,307.90436924582355,329.63676130240924,Berdych T.,Istomin D.,Berdych T.,2013-05-14,1
-0.7308875085427924,0.6371724322754382,0.3598545968561117,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,7.806758748196444,76.87071017573703,Cilic M.,Anderson K.,Anderson K.,2013-05-14,0
-2.46080909820894,1.9528771999957213,1.573719829832021,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,538.1160073766109,346.5901187510822,Del Potro J.M.,Kuznetsov An.,Del Potro J.M.,2013-05-14,1
1.0608719606852626,-0.8622896952259058,-0.23511974236092564,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-90.47448593547642,-129.69750058977002,Dimitrov G.,Gasquet R.,Gasquet R.,2013-05-14,0
-4.48863636973214,3.0991658467420793,3.0345721068702534,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,676.4783362817682,459.84559114813055,Djokovic N.,Montanes A.,Djokovic N.,2013-05-14,1
4.581560320348958,-3.939586634039215,-2.6784913988606656,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-561.645389955934,-385.940959126852,Starace P.,Federer R.,Federer R.,2013-05-14,0
0.6592456288842641,-0.5563187193370442,-0.7911275889201493,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-209.72776348514708,-28.95197572423581,Chardy J.,Nishikori K.,Chardy J.,2013-05-15,1
-2.5839975524322316,2.119685751986415,1.6784307839210515,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,363.0001645294044,267.7436761267488,Ferrer D.,Verdasco F.,Ferrer D.,2013-05-15,1
-1.6094379124341003,1.6338043021388566,2.678491398860666,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,500.87807793543857,512.2862727813615,Nadal R.,Fognini F.,Nadal R.,2013-05-15,1
0.11778303565638337,-0.08105244450653348,0.3598545968561117,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-15.192329876315398,76.82693310252398,Paire B.,Benneteau J.,Paire B.,2013-05-15,1
1.0833448165373207,-0.8131769032993068,-0.3122231813678984,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-104.84661587653204,-68.68170179258982,Ramos A.,Kohlschreiber P.,Kohlschreiber P.,2013-05-15,0
-0.09097177820572666,0.0495423266719861,-0.7911275889201493,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-130.06658955404896,-12.173567279206736,Troicki V.,Gulbis E.,Gulbis E.,2013-05-15,0
-1.09861228866811,1.0739565757659397,1.0059028905638425,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,315.2899947281753,310.76664289818723,Tsonga J.W.,Janowicz J.,Janowicz J.,2013-05-15,0
0.5679840376059393,-0.4273409804648889,0.2351197423609256,Outdoor,Clay,Masters 1000,2nd Round,Internazionali BNL d'Italia,-81.41548998032385,-47.141263059446146,Youzhny M.,Simon G.,Simon G.,2013-05-15,0
1.5040773967762742,-1.2153176040129274,-1.0986122886681098,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,-151.22991197174701,-154.01582025708012,Anderson K.,Berdych T.,Berdych T.,2013-05-16,0
-0.2436220826577502,0.20941335850230747,0.2351197423609256,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,8.742225022578623,-23.35363253239416,Chardy J.,Granollers M.,Granollers M.,2013-05-16,0
-1.6376087894007967,1.3995735312061433,1.573719829832021,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,327.61134167289606,247.11049676453194,Del Potro J.M.,Paire B.,Paire B.,2013-05-16,0
-3.1354942159291497,2.1926791149645455,2.2443161848700703,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,561.5746331717717,381.27951152011633,Djokovic N.,Dolgopolov O.,Djokovic N.,2013-05-16,1
0.9808292530117262,-0.8533941584353419,-0.8934760541079837,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,-250.2426786773542,-293.52662685010614,Janowicz J.,Gasquet R.,Janowicz J.,2013-05-16,1
-2.2192034840549946,2.051979861738449,2.3491051086289394,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,438.71771767828886,574.3146773545855,Nadal R.,Gulbis E.,Nadal R.,2013-05-16,1
1.7346010553881064,-1.3859078876851294,-1.5737198298320212,Outdoor,Clay,Masters 1000,3rd Round,Internazionali BNL d'Italia,-280.74568712218456,-232.46842135658903,Simon G.,Federer R.,Federer R.,2013-05-16,0
-1.791759469228055,1.0353067557670403,1.6784307839210515,Outdoor,Clay,Masters 1000,Quarterfinals,Internazionali BNL d'Italia,258.78316414818346,225.24918965985626,Djokovic N.,Berdych T.,Berdych T.,2013-05-17,0
2.079441541679836,-1.745309737540338,-1.678430783921052,Outdoor,Clay,Masters 1000,Quarterfinals,Internazionali BNL d'Italia,-428.9136739294456,-443.4722599058896,Janowicz J.,Federer R.,Federer R.,2013-05-17,0
0.2231435513142097,-0.003618734498333609,1.573719829832021,Outdoor,Clay,Masters 1000,Quarterfinals,Internazionali BNL d'Italia,193.72867782919866,229.06141777764242,Nadal R.,Ferrer D.,Nadal R.,2013-05-17,1
-0.027398974188114433,0.00942514045958287,0.3598545968561117,Outdoor,Clay,Masters 1000,Quarterfinals,Internazionali BNL d'Italia,38.05509724201488,-35.676208939736625,Paire B.,Granollers M.,Paire B.,2013-05-17,1
-0.18232155679395468,0.42220832504892414,1.573719829832021,Outdoor,Clay,Masters 1000,Semifinals,Internazionali BNL d'Italia,232.28444960927436,372.8909984192196,Nadal R.,Berdych T.,Nadal R.,2013-05-18,1
2.484906649788,-1.9851978661283498,-1.7674421615773486,Outdoor,Clay,Masters 1000,Semifinals,Internazionali BNL d'Italia,-375.90691338619104,-320.8877508946423,Paire B.,Federer R.,Federer R.,2013-05-18,0
0.5108256237659905,-0.11816965851060957,1.3217558399823195,Outdoor,Clay,Masters 1000,The Final,Internazionali BNL d'Italia,135.7429027665603,237.41712468682067,Nadal R.,Federer R.,Nadal R.,2013-05-19,1
-0.44349250369740334,0.29196473424378233,0.43762221974269544,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,41.930432974007545,-25.893181754833677,Istomin D.,Berankis R.,Berankis R.,2013-05-19,0
0.5108256237659905,-0.3293221465758984,0.2351197423609256,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-45.13267512088305,-125.13045988070394,Brands D.,Rosol L.,Brands D.,2013-05-19,1
-0.17185025692665956,0.11583181552512123,-0.3122231813678984,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,30.102813638603266,-64.90346144285604,Donskoy E.,Hajek J.,Hajek J.,2013-05-19,0
0.7419373447293771,-0.4711821797651803,-0.8934760541079837,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-210.90070611826968,-56.50301116727769,Kavcic B.,Dodig I.,Dodig I.,2013-05-19,0
0.031748698314579826,-0.022682760346285136,1.0059028905638425,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,4.123697181947591,-12.530921272310252,Berlocq C.,Mayer L.,Berlocq C.,2013-05-20,1
-0.1358015411590614,0.08300870319997244,-0.7911275889201493,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,-140.98290397871392,-98.40460720425358,Hanescu V.,Ramos A.,Hanescu V.,2013-05-20,1
0.4723593429381947,-0.28931739579251126,-0.8934760541079837,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,128.37892417097464,39.54930327509123,Hewitt L.,Andujar P.,Andujar P.,2013-05-20,0
1.1856236656577392,-0.8204462847453771,-1.8505999692509887,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,-138.27812134067835,-249.9491012940589,Lu Y.H.,Seppi A.,Lu Y.H.,2013-05-20,1
-0.12323264042394833,0.10945169611585648,-0.7911275889201493,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,36.94132856897113,-73.24457261553425,Matosevic M.,Haase R.,Haase R.,2013-05-20,0
-0.24445333790096146,0.11920652344123717,1.0986122886681098,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-77.02628509973442,-3.8078666201406577,Bautista R.,Muller G.,Bautista R.,2013-05-20,1
0.22054276961415198,-0.13616412780032228,-1.0986122886681098,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-40.436866725442314,-80.874872160726,Becker B.,Kamke T.,Kamke T.,2013-05-20,0
-0.5663954749208018,0.34795439551523266,1.573719829832021,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,143.9320656446214,131.96367510943492,Nieminen J.,Lacko L.,Nieminen J.,2013-05-20,1
-0.08535984895115689,0.05737711258330247,-0.5985312041850962,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-66.070407911536,-63.62107274631694,Pella G.,Kubot L.,Pella G.,2013-05-20,1
-0.8157495026522774,0.9674722881756628,-0.4376222197426959,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-10.098430806796614,-28.915302984617938,Soeda G.,Ghem A.,Ghem A.,2013-05-20,0
-0.06187540371808797,0.057569851821477336,-0.23511974236092564,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,-77.23999980546796,-24.787822195520903,Dutra Silva R.,Stakhovsky S.,Stakhovsky S.,2013-05-21,0
-2.5104399517931646,2.4775046914923324,1.573719829832021,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,216.73624107002456,182.03838778825752,Fognini F.,Cecchinato M.,Fognini F.,2013-05-21,1
0.13517477836825265,-0.10302055136098431,-0.35985459685611215,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,19.933561974048644,-37.393957509709935,Harrison R.,Mathieu P.H.,Mathieu P.H.,2013-05-21,0
-0.4353180712578455,0.2697992429550089,0.1508228897345835,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,36.01787194670874,49.607741114457895,Lorenzi P.,Rufin G.,Rufin G.,2013-05-21,0
0.33463905553955176,-0.24214005200486444,0.5985312041850962,Outdoor,Clay,ATP250,1st Round,Open de Nice Côte d’Azur,164.3168086942885,116.16327499527006,Monfils G.,Giraldo S.,Monfils G.,2013-05-21,1
-0.6021754023542183,0.3935279072164395,0.1508228897345835,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,182.52344371027198,87.31386930685562,Davydenko N.,Bedene A.,Bedene A.,2013-05-21,0
0.9509762898620444,-0.8827520907450079,0.3122231813678988,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,-13.533714153662004,26.139310571556507,Korolev E.,Sijsling I.,Sijsling I.,2013-05-21,0
-0.7905213445851218,0.5012050257790079,1.573719829832021,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,67.1684372615573,150.92036302555016,Troicki V.,Russell M.,Troicki V.,2013-05-21,1
-0.1512309697239238,0.06665095004187016,-0.5985312041850962,Outdoor,Clay,ATP250,1st Round,Power Horse Cup,64.10373140937509,-6.947556209805953,Zemlja G.,Goffin D.,Zemlja G.,2013-05-21,1
-1.3240520522426693,0.9685229200009688,-0.05406722127027606,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,-9.643785539988585,13.44883608403643,Fognini F.,Monfils G.,Monfils G.,2013-05-22,0
-0.3993860620317822,0.2460760716193171,0.43762221974269544,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,-21.815731234568602,-16.427314892131108,Hanescu V.,Montanes A.,Montanes A.,2013-05-22,0
-1.1895840668738367,0.9065804893277898,0.2351197423609256,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,203.99799862836994,-5.642037890783968,Isner J.,Haase R.,Haase R.,2013-05-22,0
0.30637420546393335,-0.1911842440517999,-1.4610179073158271,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,44.67960216986967,-150.96005243590048,Lu Y.H.,Andujar P.,Andujar P.,2013-05-22,0
0.17185025692665956,-0.109718475819653,-0.7911275889201493,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,-72.56330423506688,-83.4057245136089,Mathieu P.H.,Berlocq C.,Mathieu P.H.,2013-05-22,1
-1.609437912434101,1.1648854156178885,0.43762221974269544,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,187.17286509751125,-29.627113266999686,Querrey S.,Stakhovsky S.,Querrey S.,2013-05-22,1
0.1127954941453444,-0.04686069631818679,0.675128675057267,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,-70.28733195594577,1.2821108113619175,Roger-Vasselin E.,Berankis R.,Roger-Vasselin E.,2013-05-22,1
-1.7917594692280545,1.2868244220982081,0.8934760541079834,Outdoor,Clay,ATP250,2nd Round,Open de Nice Côte d’Azur,265.174001750147,222.36730111409247,Simon G.,Rufin G.,Simon G.,2013-05-22,1
0.4367176516122684,-0.29688567724121295,-0.6751286750572671,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,-169.22158601861088,-73.5501888811184,Bautista R.,Nieminen J.,Nieminen J.,2013-05-22,0
-0.45953232937844035,0.31621837971671507,0.7911275889201489,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,222.48105228882832,15.528338750513285,Brands D.,Hajek J.,Hajek J.,2013-05-22,0
2.6162426518490873,-2.280556526445097,-2.525728644308255,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,-213.97873818755215,-219.96433424823294,Ghem A.,Monaco J.,Monaco J.,2013-05-22,0
-1.2729656758128876,1.0142742811795626,1.338562958298701,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,162.3253097628999,169.31508709471086,Haas T.,Dodig I.,Haas T.,2013-05-22,1
-0.08701137698962924,0.05355610446896275,-0.1508228897345839,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,13.227434526355182,-17.333653661293738,Kamke T.,Bedene A.,Kamke T.,2013-05-22,1
1.3291359472799424,-0.9327010612721933,-1.4610179073158271,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,-235.95504118790177,-274.8076828106059,Sijsling I.,Kohlschreiber P.,Sijsling I.,2013-05-22,1
-2.312535423847214,1.5910543521353473,1.0986122886681098,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,271.3491339221571,158.84035675305245,Tipsarevic J.,Pella G.,Pella G.,2013-05-22,0
-0.10763066419236544,0.08749972978538789,0.3598545968561117,Outdoor,Clay,ATP250,2nd Round,Power Horse Cup,17.477033865586236,66.69140569465685,Troicki V.,Zemlja G.,Troicki V.,2013-05-22,1
1.1370785694959058,-0.8665442282049032,-0.6751286750572671,Outdoor,Clay,ATP250,Quarterfinals,Open de Nice Côte d’Azur,-246.55008838975323,-116.82834416667833,Andujar P.,Simon G.,Andujar P.,2013-05-23,1
-0.45724137763188377,0.2901252693670857,-0.6751286750572671,Outdoor,Clay,ATP250,Quarterfinals,Open de Nice Côte d’Azur,-190.05168502225501,-73.91164643073785,Haase R.,Monfils G.,Monfils G.,2013-05-23,0
-0.07598590697792229,0.0399438661316438,0.05406722127027558,Outdoor,Clay,ATP250,Quarterfinals,Open de Nice Côte d’Azur,-3.4934868243447,-40.179496980588056,Mathieu P.H.,Montanes A.,Montanes A.,2013-05-23,0
1.3217558399823193,-0.9536645092605855,0.0,Outdoor,Clay,ATP250,Quarterfinals,Open de Nice Côte d’Azur,-171.59622607279516,51.97355223321938,Roger-Vasselin E.,Querrey S.,Roger-Vasselin E.,2013-05-23,1
0.3343691864244338,-0.18960491018506254,0.3598545968561117,Outdoor,Clay,ATP250,Quarterfinals,Power Horse Cup,-133.4319295732273,31.801964933515592,Hajek J.,Sijsling I.,Sijsling I.,2013-05-23,0
1.3993664426872439,-0.9878977703591989,-1.0986122886681098,Outdoor,Clay,ATP250,Quarterfinals,Power Horse Cup,-161.56220937030162,-227.40213018520626,Kamke T.,Monaco J.,Monaco J.,2013-05-23,0
0.8309308829229987,-0.5484007171152827,-0.5985312041850962,Outdoor,Clay,ATP250,Quarterfinals,Power Horse Cup,-170.92177283186857,-85.55385704029482,Pella G.,Troicki V.,Pella G.,2013-05-23,1
-0.7210559686770215,0.46804476476040247,-0.6469577980905706,Outdoor,Clay,ATP250,Semifinals,Open de Nice Côte d’Azur,-167.13229974128944,-75.95421110535494,Andujar P.,Monfils G.,Monfils G.,2013-05-24,0
0.08923113372794322,-0.04445176257083361,0.2351197423609256,Outdoor,Clay,ATP250,Semifinals,Open de Nice Côte d’Azur,-10.92098171193652,63.13313291556369,Montanes A.,Roger-Vasselin E.,Montanes A.,2013-05-24,1
-1.6706815376748194,1.1800837721240676,1.573719829832021,Outdoor,Clay,ATP250,Semifinals,Power Horse Cup,211.70589187147993,193.70351528337233,Monaco J.,Pella G.,Monaco J.,2013-05-24,1
0.48183808689273855,-0.3170012980382193,-0.5577092096648408,Outdoor,Clay,ATP250,Semifinals,Power Horse Cup,-144.74012155496962,-85.81679253139009,Sijsling I.,Nieminen J.,Nieminen J.,2013-05-24,0
-0.2846286349648901,0.22196869314108536,-0.9385964893884532,Outdoor,Clay,ATP250,The Final,Open de Nice Côte d’Azur,-165.91815893085072,-110.85549673906053,Montanes A.,Monfils G.,Montanes A.,2013-05-25,1
-0.7932306391169281,0.615699763233974,1.0748957620507942,Outdoor,Clay,ATP250,The Final,Power Horse Cup,-0.06168662583468176,150.00144775165927,Monaco J.,Nieminen J.,Monaco J.,2013-05-25,1
-1.5686159179138452,1.1543228956821157,2.3491051086289394,Outdoor,Clay,Grand Slam,1st Round,French Open,339.8654404988913,168.0003232288202,Anderson K.,Marchenko I.,Anderson K.,2013-05-26,1
-0.2113090936672064,0.13613217432457958,1.1874435023747256,Outdoor,Clay,Grand Slam,1st Round,French Open,-46.815828947029104,15.880241738870154,Bautista R.,Muller G.,Bautista R.,2013-05-26,1
0.5212969236332858,-0.3367219556885619,-1.2832459852204439,Outdoor,Clay,Grand Slam,1st Round,French Open,-33.76136581887158,-41.997911711163624,Blake J.,Troicki V.,Troicki V.,2013-05-26,0
-1.2788741124990537,0.8801443741594994,2.5257286443082556,Outdoor,Clay,Grand Slam,1st Round,French Open,177.4615699212518,236.89964972204643,Chardy J.,Becker B.,Chardy J.,2013-05-26,1
0.5759649259369519,-0.659748900158097,-0.35985459685611215,Outdoor,Clay,Grand Slam,1st Round,French Open,24.881401745798257,47.06280166229908,Duckworth J.,Kavcic B.,Kavcic B.,2013-05-26,0
-4.001254139156089,3.2284200389728444,2.678491398860666,Outdoor,Clay,Grand Slam,1st Round,French Open,533.6030363675509,416.0203306599251,Federer R.,Carreno-Busta P.,Federer R.,2013-05-26,1
-0.2876820724517808,0.2605507284004167,0.675128675057267,Outdoor,Clay,Grand Slam,1st Round,French Open,-42.45802322712075,-12.58428475076471,Hajek J.,Kudla D.,Hajek J.,2013-05-26,1
1.5639755383573428,-1.1324047236433712,-1.678430783921052,Outdoor,Clay,Grand Slam,1st Round,French Open,-153.76422616292962,-101.17470270373906,Hewitt L.,Simon G.,Simon G.,2013-05-26,0
1.3480731482996933,-0.9521663816395636,-1.2832459852204439,Outdoor,Clay,Grand Slam,1st Round,French Open,-170.01178829619198,-41.058543305101466,Lacko L.,Querrey S.,Querrey S.,2013-05-26,0
-0.711165686062623,0.502678939198173,0.05406722127027558,Outdoor,Clay,Grand Slam,1st Round,French Open,142.1492479604542,-9.518884667209477,Llodra M.,Darcis S.,Llodra M.,2013-05-26,1
